"Data anno corrente","Giorno settimana","Vendite R6","Scontrini R6"
"2021-02-02","Martedi",5259.53,586.0
"2021-02-03","Mercoledi",5229.07,596.0
"2021-02-04","Giovedi",5481.57,587.0
"2021-02-05","Venerdi",7332.25,727.0
"2021-02-06","Sabato",7301.2,705.0
"2021-02-07","Domenica",5550.16,568.0
"2021-02-08","Lunedi",4242.62,495.0
"2021-02-09","Martedi",5356.99,582.0
"2021-02-10","Mercoledi",5544.74,612.0
"2021-02-11","Giovedi",5535.49,593.0
"2021-02-12","Venerdi",7036.51,692.0
"2021-02-13","Sabato",6871.79,641.0
"2021-02-14","Domenica",6168.77,623.0
"2021-02-15","Lunedi",4815.74,541.0
"2021-02-16","Martedi",4971.79,532.0
"2021-02-17","Mercoledi",4773.17,561.0
"2021-02-18","Giovedi",5520.78,626.0
"2021-02-19","Venerdi",7343.36,739.0
"2021-02-20","Sabato",6746.95,661.0
"2021-02-21","Domenica",6154.86,619.0
"2021-02-22","Lunedi",4714.35,562.0
"2021-02-23","Martedi",4716.9,579.0
"2021-02-24","Mercoledi",5519.75,611.0
"2021-02-25","Giovedi",5051.75,573.0
"2021-02-26","Venerdi",7227.76,708.0
"2021-02-27","Sabato",7617.04,768.0
"2021-02-28","Domenica",7026.67,698.0
"2021-03-01","Lunedi",4226.37,474.0
"2021-03-02","Martedi",4549.47,524.0
"2021-03-03","Mercoledi",4641.8,489.0
"2021-03-04","Giovedi",5912.73,588.0
"2021-03-05","Venerdi",6166.82,586.0
"2021-03-06","Sabato",6006.86,526.0
"2021-03-07","Domenica",4913.3,493.0
"2021-03-08","Lunedi",4314.69,412.0
"2021-03-09","Martedi",4046.73,397.0
"2021-03-10","Mercoledi",4513.13,460.0
"2021-03-11","Giovedi",5377.78,476.0
"2021-03-12","Venerdi",6381.47,567.0
"2021-03-13","Sabato",7156.46,597.0
"2021-03-14","Domenica",5613.44,575.0
"2021-03-15","Lunedi",3054.77,287.0
"2021-03-16","Martedi",3837.1,337.0
"2021-03-17","Mercoledi",4128.95,371.0
"2021-03-18","Giovedi",4349.92,395.0
"2021-03-19","Venerdi",5705.01,484.0
"2021-03-20","Sabato",5548.38,450.0
"2021-03-21","Domenica",4709.99,427.0
"2021-03-22","Lunedi",3475.86,348.0
"2021-03-23","Martedi",3800.67,396.0
"2021-03-24","Mercoledi",4633.02,417.0
"2021-03-25","Giovedi",4992.0,432.0
"2021-03-26","Venerdi",6221.42,536.0
"2021-03-27","Sabato",5704.86,502.0
"2021-03-28","Domenica",4894.37,437.0
"2021-03-29","Lunedi",3731.27,401.0
"2021-03-30","Martedi",3962.93,381.0
"2021-03-31","Mercoledi",4743.99,422.0
"2021-04-01","Giovedi",5036.82,469.0
"2021-04-02","Venerdi",4868.05,486.0
"2021-04-03","Sabato",5319.64,487.0
"2021-04-04","Domenica",0.0,0.0
"2021-04-05","Lunedi",5039.72,449.0
"2021-04-06","Martedi",4237.28,402.0
"2021-04-07","Mercoledi",5022.96,465.0
"2021-04-08","Giovedi",4539.47,437.0
"2021-04-09","Venerdi",6360.96,545.0
"2021-04-10","Sabato",6555.61,530.0
"2021-04-11","Domenica",4923.76,425.0
"2021-04-12","Lunedi",5158.58,484.0
