Data anno corrente,Giorno settimana,Vendite R2,Scontrini R2
2020-06-26,Venerdi,7854.71,675.0
2020-06-27,Sabato,8222.27,707.0
2020-06-28,Domenica,7686.16,628.0
2020-06-29,Lunedi,6258.37,574.0
2020-06-30,Martedi,6547.33,561.0
2020-07-01,Mercoledi,6387.39,578.0
2020-07-02,Giovedi,6837.2,593.0
2020-07-03,Venerdi,8629.78,735.0
2020-07-04,Sabato,8001.4,687.0
2020-07-05,Domenica,7074.12,604.0
2020-07-06,Lunedi,5867.02,568.0
2020-07-07,Martedi,6148.43,607.0
2020-07-08,Mercoledi,6198.11,596.0
2020-07-09,Giovedi,6612.28,619.0
2020-07-10,Venerdi,7452.19,693.0
2020-07-11,Sabato,8308.45,727.0
2020-07-12,Domenica,7978.67,649.0
2020-07-13,Lunedi,7271.49,652.0
2020-07-14,Martedi,6421.49,630.0
2020-07-15,Mercoledi,7240.25,680.0
2020-07-16,Giovedi,6948.75,651.0
2020-07-17,Venerdi,7565.12,703.0
2020-07-18,Sabato,8855.22,754.0
2020-07-19,Domenica,7311.28,635.0
2020-07-20,Lunedi,6349.49,605.0
2020-07-21,Martedi,5755.09,555.0
2020-07-22,Mercoledi,7012.29,638.0
2020-07-23,Giovedi,6958.92,652.0
2020-07-24,Venerdi,7891.0,722.0
2020-07-25,Sabato,8479.52,726.0
2020-07-26,Domenica,8057.43,707.0
2020-07-27,Lunedi,6129.14,579.0
2020-07-28,Martedi,5978.67,602.0
2020-07-29,Mercoledi,6046.68,573.0
2020-07-30,Giovedi,6953.33,643.0
2020-07-31,Venerdi,7836.27,711.0
2020-08-01,Sabato,9133.24,744.0
2020-08-02,Domenica,7843.63,706.0
2020-08-03,Lunedi,7008.5,625.0
2020-08-04,Martedi,7028.39,645.0
2020-08-05,Mercoledi,6066.6,565.0
2020-08-06,Giovedi,6493.13,628.0
2020-08-07,Venerdi,7488.34,678.0
2020-08-08,Sabato,7871.02,675.0
2020-08-09,Domenica,6718.2,572.0
2020-08-10,Lunedi,6890.67,611.0
2020-08-11,Martedi,7071.91,638.0
2020-08-12,Mercoledi,6146.55,558.0
2020-08-13,Giovedi,6645.88,612.0
2020-08-14,Venerdi,6792.91,617.0
2020-08-15,Sabato,6683.6,565.0
2020-08-16,Domenica,8512.45,723.0
2020-08-17,Lunedi,7018.04,632.0
2020-08-18,Martedi,6937.02,625.0
2020-08-19,Mercoledi,6761.69,623.0
2020-08-20,Giovedi,6522.79,617.0
2020-08-21,Venerdi,7878.77,721.0
2020-08-22,Sabato,9031.59,772.0
2020-08-23,Domenica,8152.35,694.0
2020-08-24,Lunedi,6869.56,675.0
2020-08-25,Martedi,6025.82,578.0
2020-08-26,Mercoledi,6685.74,631.0
2020-08-27,Giovedi,6459.68,588.0
2020-08-28,Venerdi,8889.98,767.0
2020-08-29,Sabato,10499.7,821.0
2020-08-30,Domenica,9540.59,832.0
2020-08-31,Lunedi,7718.1,719.0
2020-09-01,Martedi,7935.74,754.0
2020-09-02,Mercoledi,8845.26,805.0
2020-09-03,Giovedi,7170.8,672.0
2020-09-04,Venerdi,9324.41,862.0
2020-09-05,Sabato,9548.91,843.0
2020-09-06,Domenica,9666.07,789.0
2020-09-07,Lunedi,7835.89,725.0
2020-09-08,Martedi,7417.93,703.0
2020-09-09,Mercoledi,7813.69,704.0
2020-09-10,Giovedi,8592.68,748.0
2020-09-11,Venerdi,10806.05,915.0
2020-09-12,Sabato,11027.39,998.0
2020-09-13,Domenica,9145.98,780.0
2020-09-14,Lunedi,7914.73,733.0
2020-09-15,Martedi,7098.59,674.0
2020-09-16,Mercoledi,7776.32,690.0
2020-09-17,Giovedi,8882.87,794.0
2020-09-18,Venerdi,10007.39,884.0
2020-09-19,Sabato,10996.63,970.0
2020-09-20,Domenica,10395.05,841.0
2020-09-21,Lunedi,7439.53,715.0
2020-09-22,Martedi,6835.07,643.0
2020-09-23,Mercoledi,7320.51,715.0
2020-09-24,Giovedi,7199.46,680.0
2020-09-25,Venerdi,10655.25,996.0
2020-09-26,Sabato,10978.43,944.0
2020-09-27,Domenica,9431.65,769.0
2020-09-28,Lunedi,6151.16,647.0
2020-09-29,Martedi,6895.48,683.0
2020-09-30,Mercoledi,6867.19,693.0
2020-10-01,Giovedi,7701.28,742.0
2020-10-02,Venerdi,10204.51,976.0
2020-10-03,Sabato,11649.09,1062.0
2020-10-04,Domenica,9409.53,788.0
2020-10-05,Lunedi,6309.99,630.0
2020-10-06,Martedi,6959.22,660.0
2020-10-07,Mercoledi,6973.28,690.0
2020-10-08,Giovedi,7516.3,726.0
2020-10-09,Venerdi,10120.21,981.0
2020-10-10,Sabato,11715.86,1019.0
2020-10-11,Domenica,8689.31,670.0
2020-10-12,Lunedi,6310.78,616.0
2020-10-13,Martedi,6986.96,679.0
2020-10-14,Mercoledi,6962.25,667.0
2020-10-15,Giovedi,7723.31,735.0
2020-10-16,Venerdi,10540.05,955.0
2020-10-17,Sabato,11808.6,991.0
2020-10-18,Domenica,9033.6,728.0
2020-10-19,Lunedi,5559.86,540.0
2020-10-20,Martedi,6118.35,566.0
2020-10-21,Mercoledi,6625.59,645.0
2020-10-22,Giovedi,7177.19,700.0
2020-10-23,Venerdi,8898.2,768.0
2020-10-24,Sabato,10268.21,865.0
2020-10-25,Domenica,8426.06,701.0
2020-10-26,Lunedi,5814.53,539.0
2020-10-27,Martedi,6390.39,586.0
2020-10-28,Mercoledi,5833.35,539.0
2020-10-29,Giovedi,6704.57,626.0
2020-10-30,Venerdi,9257.7,727.0
2020-10-31,Sabato,8737.97,667.0
2020-11-01,Domenica,7173.8,566.0
2020-11-02,Lunedi,6556.96,547.0
2020-11-03,Martedi,6102.11,521.0
2020-11-04,Mercoledi,6552.07,566.0
2020-11-05,Giovedi,6696.86,589.0
2020-11-06,Venerdi,7872.34,609.0
2020-11-07,Sabato,8656.18,622.0
2020-11-08,Domenica,6822.35,526.0
2020-11-09,Lunedi,5682.42,471.0
2020-11-10,Martedi,5535.13,461.0
2020-11-11,Mercoledi,6425.0,515.0
2020-11-12,Giovedi,6444.52,558.0
2020-11-13,Venerdi,8087.55,608.0
2020-11-14,Sabato,10640.0,727.0
2020-11-15,Domenica,5413.12,386.0
2020-11-16,Lunedi,3836.91,347.0
2020-11-17,Martedi,4654.17,402.0
2020-11-18,Mercoledi,4996.93,408.0
2020-11-19,Giovedi,5729.65,500.0
2020-11-20,Venerdi,6993.15,561.0
2020-11-21,Sabato,8399.86,574.0
2020-11-22,Domenica,4542.61,335.0
2020-11-23,Lunedi,5538.7,441.0
2020-11-24,Martedi,5508.45,447.0
2020-11-25,Mercoledi,5579.68,466.0
2020-11-26,Giovedi,5525.47,458.0
2020-11-27,Venerdi,8136.64,586.0
2020-11-28,Sabato,7961.93,565.0
2020-11-29,Domenica,5301.95,375.0
2020-11-30,Lunedi,5413.64,474.0
2020-12-01,Martedi,5850.21,479.0
2020-12-02,Mercoledi,5374.35,448.0
2020-12-03,Giovedi,5930.02,472.0
2020-12-04,Venerdi,7120.89,533.0
2020-12-05,Sabato,7338.63,507.0
2020-12-06,Domenica,8509.16,597.0
2020-12-07,Lunedi,8414.32,606.0
2020-12-08,Martedi,7403.59,536.0
2020-12-09,Mercoledi,5719.82,489.0
2020-12-10,Giovedi,6875.54,535.0
2020-12-11,Venerdi,8547.57,648.0
2020-12-12,Sabato,10033.84,735.0
2020-12-13,Domenica,7986.32,592.0
2020-12-14,Lunedi,5605.66,485.0
2020-12-15,Martedi,6004.18,525.0
2020-12-16,Mercoledi,7966.0,645.0
2020-12-17,Giovedi,7724.74,618.0
2020-12-18,Venerdi,9787.01,721.0
2020-12-19,Sabato,11495.06,784.0
2020-12-20,Domenica,9021.82,661.0
2020-12-21,Lunedi,7232.19,575.0
2020-12-22,Martedi,7236.58,581.0
2020-12-23,Mercoledi,9964.93,743.0
2020-12-24,Giovedi,1318.76,102.0
2020-12-25,Venerdi,0.0,0.0
2020-12-26,Sabato,5710.95,351.0
2020-12-27,Domenica,4672.0,333.0
2020-12-28,Lunedi,2788.92,188.0
2020-12-29,Martedi,8056.4,520.0
2020-12-30,Mercoledi,8346.13,572.0
2020-12-31,Giovedi,1713.8,125.0
2021-01-01,Venerdi,5144.74,283.0
2021-01-02,Sabato,5844.08,375.0
2021-01-03,Domenica,5138.11,353.0
2021-01-04,Lunedi,8256.77,599.0
2021-01-05,Martedi,5842.91,408.0
2021-01-06,Mercoledi,5533.9,352.0
2021-01-07,Giovedi,6335.7,507.0
2021-01-08,Venerdi,9475.61,697.0
2021-01-09,Sabato,8633.96,576.0
2021-01-10,Domenica,6488.04,463.0
2021-01-11,Lunedi,5548.76,483.0
2021-01-12,Martedi,6503.48,513.0
2021-01-13,Mercoledi,7049.21,545.0
2021-01-14,Giovedi,6814.39,539.0
2021-01-15,Venerdi,8731.99,640.0
2021-01-16,Sabato,9096.81,635.0
2021-01-17,Domenica,5909.89,432.0
2021-01-18,Lunedi,6271.26,494.0
2021-01-19,Martedi,6381.1,535.0
2021-01-20,Mercoledi,6779.72,523.0
2021-01-21,Giovedi,6904.29,518.0
2021-01-22,Venerdi,8569.24,637.0
2021-01-23,Sabato,9464.45,641.0
2021-01-24,Domenica,7205.34,524.0
2021-01-25,Lunedi,5685.29,502.0
2021-01-26,Martedi,6483.93,544.0
2021-01-27,Mercoledi,6819.56,537.0
2021-01-28,Giovedi,7208.82,570.0
2021-01-29,Venerdi,8816.82,640.0
2021-01-30,Sabato,10644.13,717.0
2021-01-31,Domenica,7889.74,587.0
2021-02-01,Lunedi,5844.01,497.0
2021-02-02,Martedi,6310.34,557.0
2021-02-03,Mercoledi,6570.07,568.0
2021-02-04,Giovedi,7079.89,623.0
2021-02-05,Venerdi,8995.44,726.0
2021-02-06,Sabato,11150.01,830.0
2021-02-07,Domenica,8940.0,637.0
2021-02-08,Lunedi,6495.74,568.0
2021-02-09,Martedi,6492.43,555.0
2021-02-10,Mercoledi,6416.75,535.0
2021-02-11,Giovedi,7014.99,615.0
2021-02-12,Venerdi,9713.05,729.0
2021-02-13,Sabato,11212.05,824.0
2021-02-14,Domenica,10284.0,736.0
2021-02-15,Lunedi,6066.78,512.0
2021-02-16,Martedi,6488.41,552.0
2021-02-17,Mercoledi,6226.4,573.0
2021-02-18,Giovedi,6900.12,566.0
2021-02-19,Venerdi,8855.1,705.0
2021-02-20,Sabato,11219.37,853.0
2021-02-21,Domenica,6808.99,487.0
2021-02-22,Lunedi,5132.76,464.0
2021-02-23,Martedi,5868.63,495.0
2021-02-24,Mercoledi,5737.77,505.0
2021-02-25,Giovedi,7122.5,577.0
2021-02-26,Venerdi,8592.39,677.0
2021-02-27,Sabato,10187.12,725.0
2021-02-28,Domenica,6842.14,517.0
2021-03-01,Lunedi,5488.39,490.0
2021-03-02,Martedi,6022.63,521.0
2021-03-03,Mercoledi,6320.24,530.0
2021-03-04,Giovedi,7165.67,565.0
2021-03-05,Venerdi,9610.88,723.0
2021-03-06,Sabato,9140.85,638.0
2021-03-07,Domenica,7359.6,544.0
2021-03-08,Lunedi,5816.12,508.0
2021-03-09,Martedi,5788.58,498.0
2021-03-10,Mercoledi,6036.92,551.0
2021-03-11,Giovedi,6323.62,551.0
2021-03-12,Venerdi,9060.27,705.0
2021-03-13,Sabato,10972.77,753.0
2021-03-14,Domenica,8020.52,569.0
2021-03-15,Lunedi,3951.91,342.0
2021-03-16,Martedi,4377.71,354.0
2021-03-17,Mercoledi,4509.2,365.0
2021-03-18,Giovedi,5785.96,459.0
2021-03-19,Venerdi,7116.55,522.0
2021-03-20,Sabato,7287.76,476.0
2021-03-21,Domenica,5197.43,379.0
2021-03-22,Lunedi,4792.75,406.0
2021-03-23,Martedi,4473.33,390.0
2021-03-24,Mercoledi,5590.55,444.0
2021-03-25,Giovedi,5850.36,469.0
2021-03-26,Venerdi,7282.39,536.0
2021-03-27,Sabato,7340.83,516.0
2021-03-28,Domenica,6216.86,433.0
2021-03-29,Lunedi,4270.39,396.0
2021-03-30,Martedi,5377.56,465.0
2021-03-31,Mercoledi,6335.93,514.0
2021-04-01,Giovedi,7029.51,523.0
2021-04-02,Venerdi,6256.4,497.0
2021-04-03,Sabato,6899.83,493.0
2021-04-04,Domenica,0.0,0.0
2021-04-05,Lunedi,8178.08,536.0
2021-04-06,Martedi,5734.75,455.0
2021-04-07,Mercoledi,5696.95,466.0
2021-04-08,Giovedi,5998.35,478.0
2021-04-09,Venerdi,7806.44,589.0
2021-04-10,Sabato,8386.84,544.0
2021-04-11,Domenica,6727.2,451.0
2021-04-12,Lunedi,6343.96,526.0
