Data anno corrente,Giorno settimana,Vendite R4,Scontrini R4
2020-07-16,Giovedi,2641.43,501.0
2020-07-17,Venerdi,2987.54,521.0
2020-07-18,Sabato,3910.67,627.0
2020-07-19,Domenica,2756.86,460.0
2020-07-20,Lunedi,2595.27,492.0
2020-07-21,Martedi,2965.83,538.0
2020-07-22,Mercoledi,2735.4,487.0
2020-07-23,Giovedi,2736.34,470.0
2020-07-24,Venerdi,2647.49,464.0
2020-07-25,Sabato,3804.61,629.0
2020-07-26,Domenica,2818.77,467.0
2020-07-27,Lunedi,2976.29,533.0
2020-07-28,Martedi,2585.34,485.0
2020-07-29,Mercoledi,2360.92,459.0
2020-07-30,Giovedi,2504.05,485.0
2020-07-31,Venerdi,3102.25,526.0
2020-08-01,Sabato,3308.77,617.0
2020-08-02,Domenica,2934.02,494.0
2020-08-03,Lunedi,2720.89,458.0
2020-08-04,Martedi,2630.9,462.0
2020-08-05,Mercoledi,2777.59,490.0
2020-08-06,Giovedi,2838.82,482.0
2020-08-07,Venerdi,2896.35,528.0
2020-08-08,Sabato,3279.86,558.0
2020-08-09,Domenica,2879.2,483.0
2020-08-10,Lunedi,3059.62,521.0
2020-08-11,Martedi,2826.71,497.0
2020-08-12,Mercoledi,3054.45,548.0
2020-08-13,Giovedi,2696.46,511.0
2020-08-14,Venerdi,3647.82,610.0
2020-08-15,Sabato,,
2020-08-16,Domenica,,
2020-08-17,Lunedi,3951.65,610.0
2020-08-18,Martedi,2948.83,545.0
2020-08-19,Mercoledi,2632.71,532.0
2020-08-20,Giovedi,2705.73,539.0
2020-08-21,Venerdi,2935.35,530.0
2020-08-22,Sabato,3337.84,592.0
2020-08-23,Domenica,3327.19,522.0
2020-08-24,Lunedi,2757.02,517.0
2020-08-25,Martedi,2503.73,502.0
2020-08-26,Mercoledi,2794.74,531.0
2020-08-27,Giovedi,2607.08,496.0
2020-08-28,Venerdi,2948.51,525.0
2020-08-29,Sabato,3713.78,580.0
2020-08-30,Domenica,3475.9,520.0
2020-08-31,Lunedi,3487.76,559.0
2020-09-01,Martedi,2866.11,527.0
2020-09-02,Mercoledi,3205.12,600.0
2020-09-03,Giovedi,2767.78,515.0
2020-09-04,Venerdi,3300.36,579.0
2020-09-05,Sabato,3805.45,661.0
2020-09-06,Domenica,3218.91,544.0
2020-09-07,Lunedi,3133.9,549.0
2020-09-08,Martedi,3018.57,587.0
2020-09-09,Mercoledi,3435.3,616.0
2020-09-10,Giovedi,2903.22,558.0
2020-09-11,Venerdi,3900.97,688.0
2020-09-12,Sabato,4165.0,657.0
2020-09-13,Domenica,3189.19,535.0
2020-09-14,Lunedi,4464.58,682.0
2020-09-15,Martedi,3552.8,643.0
2020-09-16,Mercoledi,3919.06,680.0
2020-09-17,Giovedi,4025.14,675.0
2020-09-18,Venerdi,4045.53,674.0
2020-09-19,Sabato,4277.73,736.0
2020-09-20,Domenica,3089.93,492.0
2020-09-21,Lunedi,3315.52,643.0
2020-09-22,Martedi,3458.56,627.0
2020-09-23,Mercoledi,3142.11,637.0
2020-09-24,Giovedi,3613.41,635.0
2020-09-25,Venerdi,3984.66,743.0
2020-09-26,Sabato,4367.96,751.0
2020-09-27,Domenica,3519.22,595.0
2020-09-28,Lunedi,3173.39,578.0
2020-09-29,Martedi,3268.58,581.0
2020-09-30,Mercoledi,3130.79,600.0
2020-10-01,Giovedi,3232.81,572.0
2020-10-02,Venerdi,3159.89,620.0
2020-10-03,Sabato,4002.0,644.0
2020-10-04,Domenica,3390.06,518.0
2020-10-05,Lunedi,3099.49,553.0
2020-10-06,Martedi,2788.09,531.0
2020-10-07,Mercoledi,2925.58,576.0
2020-10-08,Giovedi,3045.76,576.0
2020-10-09,Venerdi,4160.82,633.0
2020-10-10,Sabato,4826.83,743.0
2020-10-11,Domenica,3140.87,458.0
2020-10-12,Lunedi,2807.07,544.0
2020-10-13,Martedi,3184.71,535.0
2020-10-14,Mercoledi,3164.25,553.0
2020-10-15,Giovedi,3310.22,539.0
2020-10-16,Venerdi,4155.73,694.0
2020-10-17,Sabato,4809.22,744.0
2020-10-18,Domenica,2646.98,412.0
2020-10-19,Lunedi,3109.62,596.0
2020-10-20,Martedi,3122.08,538.0
2020-10-21,Mercoledi,3153.68,577.0
2020-10-22,Giovedi,3312.25,586.0
2020-10-23,Venerdi,3843.33,613.0
2020-10-24,Sabato,4499.97,690.0
2020-10-25,Domenica,3846.51,522.0
2020-10-26,Lunedi,3186.14,531.0
2020-10-27,Martedi,2861.36,515.0
2020-10-28,Mercoledi,3316.76,535.0
2020-10-29,Giovedi,3282.06,475.0
2020-10-30,Venerdi,3411.44,571.0
2020-10-31,Sabato,4438.0,627.0
2020-11-01,Domenica,2833.67,435.0
2020-11-02,Lunedi,3207.09,497.0
2020-11-03,Martedi,2300.52,428.0
2020-11-04,Mercoledi,3129.82,490.0
2020-11-05,Giovedi,2481.9,401.0
2020-11-06,Venerdi,2821.55,416.0
2020-11-07,Sabato,3707.11,535.0
2020-11-08,Domenica,2853.51,401.0
2020-11-09,Lunedi,2392.06,391.0
2020-11-10,Martedi,2364.68,393.0
2020-11-11,Mercoledi,2477.71,419.0
2020-11-12,Giovedi,2597.35,428.0
2020-11-13,Venerdi,3475.96,519.0
2020-11-14,Sabato,4136.88,589.0
2020-11-15,Domenica,0.0,0.0
2020-11-16,Lunedi,2337.4,412.0
2020-11-17,Martedi,2344.36,385.0
2020-11-18,Mercoledi,2399.95,418.0
2020-11-19,Giovedi,2981.72,429.0
2020-11-20,Venerdi,2826.98,424.0
2020-11-21,Sabato,3432.67,431.0
2020-11-22,Domenica,1123.86,230.0
2020-11-23,Lunedi,2515.31,426.0
2020-11-24,Martedi,2360.41,391.0
2020-11-25,Mercoledi,2394.87,396.0
2020-11-26,Giovedi,2382.1,422.0
2020-11-27,Venerdi,3241.17,467.0
2020-11-28,Sabato,3289.85,470.0
2020-11-29,Domenica,2084.24,287.0
2020-11-30,Lunedi,2538.6,421.0
2020-12-01,Martedi,2276.95,363.0
2020-12-02,Mercoledi,2403.33,394.0
2020-12-03,Giovedi,2951.4,446.0
2020-12-04,Venerdi,2896.74,444.0
2020-12-05,Sabato,3140.39,418.0
2020-12-06,Domenica,2699.84,372.0
2020-12-07,Lunedi,3156.67,514.0
2020-12-08,Martedi,2372.64,320.0
2020-12-09,Mercoledi,2891.71,443.0
2020-12-10,Giovedi,2743.16,426.0
2020-12-11,Venerdi,3781.51,527.0
2020-12-12,Sabato,4415.33,636.0
2020-12-13,Domenica,3394.08,424.0
2020-12-14,Lunedi,3041.23,507.0
2020-12-15,Martedi,3115.49,493.0
2020-12-16,Mercoledi,3473.8,525.0
2020-12-17,Giovedi,3383.21,531.0
2020-12-18,Venerdi,4016.75,592.0
2020-12-19,Sabato,5446.62,734.0
2020-12-20,Domenica,3430.94,446.0
2020-12-21,Lunedi,3370.38,484.0
2020-12-22,Martedi,4006.11,560.0
2020-12-23,Mercoledi,4451.72,649.0
2020-12-24,Giovedi,1961.88,293.0
2020-12-25,Venerdi,0.0,0.0
2020-12-26,Sabato,0.0,0.0
2020-12-27,Domenica,2413.82,270.0
2020-12-28,Lunedi,2194.05,342.0
2020-12-29,Martedi,3209.19,424.0
2020-12-30,Mercoledi,3568.13,507.0
2020-12-31,Giovedi,1694.03,264.0
2021-01-01,Venerdi,0.0,0.0
2021-01-02,Sabato,2427.15,308.0
2021-01-03,Domenica,2239.62,276.0
2021-01-04,Lunedi,3601.59,477.0
2021-01-05,Martedi,2542.1,331.0
2021-01-06,Mercoledi,2650.33,296.0
2021-01-07,Giovedi,3196.71,500.0
2021-01-08,Venerdi,4402.75,612.0
2021-01-09,Sabato,3017.21,451.0
2021-01-10,Domenica,2627.91,311.0
2021-01-11,Lunedi,2824.46,456.0
2021-01-12,Martedi,3088.39,451.0
2021-01-13,Mercoledi,3051.68,467.0
2021-01-14,Giovedi,2967.83,451.0
2021-01-15,Venerdi,3611.63,494.0
2021-01-16,Sabato,4265.78,581.0
2021-01-17,Domenica,2750.35,337.0
2021-01-18,Lunedi,3054.5,475.0
2021-01-19,Martedi,2856.54,485.0
2021-01-20,Mercoledi,3232.44,472.0
2021-01-21,Giovedi,3658.07,520.0
2021-01-22,Venerdi,4005.45,506.0
2021-01-23,Sabato,3573.45,498.0
2021-01-24,Domenica,2862.06,337.0
2021-01-25,Lunedi,2838.89,477.0
2021-01-26,Martedi,3036.31,467.0
2021-01-27,Mercoledi,3360.58,467.0
2021-01-28,Giovedi,3537.14,503.0
2021-01-29,Venerdi,4322.21,531.0
2021-01-30,Sabato,4330.42,540.0
2021-01-31,Domenica,2898.37,390.0
2021-02-01,Lunedi,3119.31,499.0
2021-02-02,Martedi,3272.69,492.0
2021-02-03,Mercoledi,3217.12,515.0
2021-02-04,Giovedi,3116.24,504.0
2021-02-05,Venerdi,4132.66,622.0
2021-02-06,Sabato,5147.39,709.0
2021-02-07,Domenica,3299.53,407.0
2021-02-08,Lunedi,2733.79,508.0
2021-02-09,Martedi,3064.85,521.0
2021-02-10,Mercoledi,2876.51,488.0
2021-02-11,Giovedi,3420.44,541.0
2021-02-12,Venerdi,4287.11,620.0
2021-02-13,Sabato,5491.84,760.0
2021-02-14,Domenica,4004.21,480.0
2021-02-15,Lunedi,3712.09,540.0
2021-02-16,Martedi,3466.07,530.0
2021-02-17,Mercoledi,3466.69,559.0
2021-02-18,Giovedi,3585.57,549.0
2021-02-19,Venerdi,3912.4,602.0
2021-02-20,Sabato,5412.64,722.0
2021-02-21,Domenica,3193.38,417.0
2021-02-22,Lunedi,2804.34,444.0
2021-02-23,Martedi,3109.63,480.0
2021-02-24,Mercoledi,2812.92,461.0
2021-02-25,Giovedi,3294.28,488.0
2021-02-26,Venerdi,4200.21,565.0
2021-02-27,Sabato,4357.53,578.0
2021-02-28,Domenica,3271.07,470.0
2021-03-01,Lunedi,3087.02,488.0
2021-03-02,Martedi,2987.22,470.0
2021-03-03,Mercoledi,3186.33,497.0
2021-03-04,Giovedi,2986.57,467.0
2021-03-05,Venerdi,4149.29,564.0
2021-03-06,Sabato,4103.39,560.0
2021-03-07,Domenica,2666.67,368.0
2021-03-08,Lunedi,2381.27,412.0
2021-03-09,Martedi,2502.8,422.0
2021-03-10,Mercoledi,2937.12,492.0
2021-03-11,Giovedi,3038.08,444.0
2021-03-12,Venerdi,3910.37,555.0
2021-03-13,Sabato,4402.93,601.0
2021-03-14,Domenica,3225.79,425.0
2021-03-15,Lunedi,2000.68,322.0
2021-03-16,Martedi,2144.6,351.0
2021-03-17,Mercoledi,1984.25,322.0
2021-03-18,Giovedi,2491.59,380.0
2021-03-19,Venerdi,2614.73,392.0
2021-03-20,Sabato,3015.51,442.0
2021-03-21,Domenica,2831.31,323.0
2021-03-22,Lunedi,2475.92,382.0
2021-03-23,Martedi,2152.52,353.0
2021-03-24,Mercoledi,2419.91,371.0
2021-03-25,Giovedi,2980.61,420.0
2021-03-26,Venerdi,2960.73,413.0
2021-03-27,Sabato,3578.9,508.0
2021-03-28,Domenica,2389.23,328.0
2021-03-29,Lunedi,2111.78,398.0
2021-03-30,Martedi,2356.39,399.0
2021-03-31,Mercoledi,2461.54,396.0
2021-04-01,Giovedi,2593.73,402.0
2021-04-02,Venerdi,2495.96,418.0
2021-04-03,Sabato,2199.21,389.0
2021-04-04,Domenica,0.0,0.0
2021-04-05,Lunedi,0.0,0.0
2021-04-06,Martedi,2519.37,380.0
2021-04-07,Mercoledi,1910.93,343.0
2021-04-08,Giovedi,2255.51,348.0
2021-04-09,Venerdi,3320.59,425.0
2021-04-10,Sabato,3413.86,482.0
2021-04-11,Domenica,2475.71,325.0
2021-04-12,Lunedi,3029.98,453.0
