"row ID","Vendite R1","Vendite R2","Vendite R4","Vendite R5","Vendite R6"
"2020-01-20",3663.6,6681.4,4005.27,5345.33,5104.14
"2020-01-21",3392.21,6499.73,3811.28,5049.74,4808.54
"2020-01-22",4166.24,7296.67,3457.83,5845.59,5426.93
"2020-01-23",4439.53,8266.57,3442.86,6786.19,7045.57
"2020-01-24",5890.46,10131.28,4683.31,8452.99,7158.82
"2020-01-25",11516.11,12038.44,5267.06,10307.04,7735.29
"2020-01-26",10399.06,10517.98,3728.37,8334.6,6517.71
"2020-01-27",3024.65,6953.6,3827.08,5369.24,5025.43
"2020-01-28",3376.2,6248.06,3580.15,5523.18,4078.48
"2020-01-29",3599.28,6813.45,3689.87,6238.93,6215.21
"2020-01-30",3752.72,6901.52,3708.44,6313.47,6054.6
"2020-01-31",6310.65,9876.51,4545.67,8590.96,8822.84
"2020-02-01",11945.49,11058.06,4870.99,11144.97,7666.78
"2020-02-02",10780.59,8986.58,3253.27,7929.75,7074.2
"2020-02-03",3522.53,6370.67,3302.83,4912.14,4976.52
"2020-02-04",3820.42,5884.83,3459.44,5125.93,4636.55
"2020-02-05",4379.08,6900.2,3288.21,5958.92,5531.9
"2020-02-06",4308.46,6651.38,3220.81,6449.84,6312.48
"2020-02-07",6150.33,11486.43,4305.88,8507.1,8187.04
"2020-02-08",10467.55,11329.72,4861.42,10359.88,7895.19
"2020-02-09",10653.56,10992.09,3453.5,9633.65,6976.12
"2020-02-10",3140.67,5856.18,3960.41,4686.92,4916.96
"2020-02-11",3860.1,6733.28,3380.8,5502.93,5371.45
"2020-02-12",4234.23,7454.58,3677.92,5498.0,5908.55
"2020-02-13",3967.0,7192.3,3849.54,6305.18,5376.04
"2020-02-14",7941.51,11346.05,5262.26,9872.37,9235.15
"2020-02-15",10688.07,12444.73,4809.48,10398.44,8082.5
"2020-02-16",10672.35,9934.32,3836.77,9003.06,6535.75
"2020-02-17",3964.21,6737.3,3765.83,4663.95,4974.94
"2020-02-18",3474.67,6137.98,3868.31,5682.64,5250.52
"2020-02-19",3909.77,7091.73,3786.22,5853.32,5135.1
"2020-02-20",4491.6,7935.56,4433.02,6578.98,6052.17
"2020-02-21",6566.87,9419.02,4375.96,8567.21,8179.11
"2020-02-22",8489.01,8152.13,3627.3,8363.68,6809.1
"2020-02-23",5477.0,5655.87,2347.78,5097.93,5224.81
"2020-02-24",2480.48,4705.46,1654.65,3610.86,3441.11
"2020-02-25",2088.92,4682.12,1581.79,3804.93,3625.92
"2020-02-26",2705.52,5264.04,1923.8,4431.53,4145.65
"2020-02-27",2945.72,6454.94,1866.42,4935.76,4913.43
"2020-02-28",4302.04,8052.84,2769.08,6915.95,5718.68
"2020-02-29",5492.04,9892.68,2935.91,8968.61,7559.9
"2020-03-01",4683.79,8372.23,2584.12,6920.44,6408.8
"2020-03-02",3142.01,5676.75,2277.61,4826.0,3869.13
"2020-03-03",3350.54,6287.35,2244.12,5330.84,5251.11
"2020-03-04",3307.54,6217.61,2200.77,5067.52,4800.02
"2020-03-05",3507.76,6119.0,1957.45,6053.45,5244.37
"2020-03-06",3650.03,8465.56,2282.78,6630.35,6895.14
"2020-03-07",5035.96,9233.46,2550.35,7433.56,6585.52
"2020-03-08",1776.08,2075.28,1344.54,2696.16,2222.56
"2020-03-09",1368.11,1998.28,932.17,1718.16,1592.17
"2020-03-10",1108.51,1477.4,1214.51,1603.55,1569.21
"2020-03-11",1012.56,1346.59,1202.32,1815.34,1298.49
"2020-03-12",0.0,0.0,0.0,0.0,0.0
"2020-03-13",0.0,0.0,0.0,0.0,0.0
"2020-03-14",0.0,0.0,0.0,0.0,0.0
"2020-03-15",0.0,0.0,0.0,0.0,0.0
"2020-03-16",0.0,0.0,0.0,0.0,0.0
"2020-03-17",0.0,0.0,0.0,0.0,0.0
"2020-03-18",0.0,0.0,0.0,0.0,0.0
"2020-03-19",0.0,0.0,0.0,0.0,0.0
"2020-03-20",0.0,0.0,0.0,0.0,0.0
"2020-03-21",0.0,0.0,0.0,0.0,0.0
"2020-03-22",0.0,0.0,0.0,0.0,0.0
"2020-03-23",0.0,0.0,0.0,0.0,0.0
"2020-03-24",0.0,0.0,0.0,0.0,0.0
"2020-03-25",0.0,0.0,0.0,0.0,0.0
"2020-03-26",0.0,0.0,0.0,0.0,0.0
"2020-03-27",0.0,0.0,0.0,0.0,0.0
"2020-03-28",0.0,0.0,0.0,0.0,0.0
"2020-03-29",0.0,0.0,0.0,0.0,0.0
"2020-03-30",0.0,0.0,0.0,0.0,0.0
"2020-03-31",0.0,0.0,0.0,0.0,0.0
"2020-04-01",0.0,0.0,0.0,0.0,0.0
"2020-04-02",0.0,0.0,0.0,0.0,0.0
"2020-04-03",0.0,0.0,0.0,0.0,0.0
"2020-04-04",0.0,0.0,0.0,0.0,0.0
"2020-04-05",0.0,0.0,0.0,0.0,0.0
"2020-04-06",0.0,0.0,0.0,0.0,0.0
"2020-04-07",0.0,0.0,0.0,0.0,0.0
"2020-04-08",0.0,0.0,0.0,0.0,0.0
"2020-04-09",0.0,0.0,0.0,0.0,0.0
"2020-04-10",0.0,0.0,0.0,0.0,0.0
"2020-04-11",0.0,0.0,0.0,0.0,0.0
"2020-04-12",0.0,0.0,0.0,0.0,0.0
"2020-04-13",0.0,0.0,0.0,0.0,0.0
"2020-04-14",0.0,0.0,0.0,0.0,0.0
"2020-04-15",0.0,0.0,0.0,0.0,0.0
"2020-04-16",0.0,0.0,0.0,0.0,0.0
"2020-04-17",0.0,0.0,0.0,0.0,0.0
"2020-04-18",0.0,0.0,0.0,0.0,0.0
"2020-04-19",0.0,0.0,0.0,0.0,0.0
"2020-04-20",0.0,0.0,0.0,0.0,0.0
"2020-04-21",0.0,0.0,0.0,0.0,0.0
"2020-04-22",0.0,0.0,0.0,0.0,0.0
"2020-04-23",0.0,0.0,0.0,0.0,0.0
"2020-04-24",0.0,0.0,0.0,0.0,0.0
"2020-04-25",0.0,0.0,0.0,0.0,0.0
"2020-04-26",0.0,0.0,0.0,0.0,0.0
"2020-04-27",0.0,0.0,0.0,0.0,0.0
"2020-04-28",0.0,0.0,0.0,0.0,0.0
"2020-04-29",0.0,0.0,0.0,0.0,0.0
"2020-04-30",0.0,0.0,0.0,0.0,0.0
"2020-05-01",0.0,0.0,0.0,0.0,0.0
"2020-05-02",0.0,0.0,0.0,0.0,0.0
"2020-05-03",0.0,0.0,0.0,0.0,0.0
"2020-05-04",0.0,4956.82,0.0,4032.24,4422.91
"2020-05-05",0.0,6123.28,0.0,5038.15,5692.42
"2020-05-06",0.0,6961.5,0.0,4394.43,5079.53
"2020-05-07",2833.06,6732.09,0.0,4327.19,4377.1
"2020-05-08",3441.45,7634.73,0.0,5000.77,4859.99
"2020-05-09",4755.26,8393.32,0.0,5094.13,5021.61
"2020-05-10",3342.64,7034.47,0.0,3856.51,4066.41
"2020-05-11",3043.79,6351.95,0.0,4075.62,3931.33
"2020-05-12",2364.66,5826.9,0.0,3936.01,4083.72
"2020-05-13",3052.85,6049.51,0.0,4069.63,3715.33
"2020-05-14",2870.9,5703.56,0.0,3881.67,3453.17
"2020-05-15",3747.2,7834.27,0.0,4571.48,4477.8
"2020-05-16",4486.81,7063.06,0.0,5470.61,5312.17
"2020-05-17",4147.44,7210.7,0.0,4438.62,4400.82
"2020-05-18",4238.92,6085.17,0.0,4983.11,4051.03
"2020-05-19",3913.37,7020.6,0.0,4713.56,3918.36
"2020-05-20",3418.84,7294.47,0.0,5122.5,4093.19
"2020-05-21",3860.33,6858.93,0.0,4774.47,3931.75
"2020-05-22",4262.53,8471.01,0.0,5572.57,4488.91
"2020-05-23",6147.2,9555.97,0.0,6122.49,4245.79
"2020-05-24",5484.13,7864.27,0.0,6146.14,4699.37
"2020-05-25",3549.51,6292.37,0.0,3973.92,3202.44
"2020-05-26",3688.63,6948.98,0.0,4599.01,3701.15
"2020-05-27",3194.59,6913.14,0.0,4634.58,4225.3
"2020-05-28",3300.72,7260.27,0.0,4449.56,4274.89
"2020-05-29",4566.5,9053.2,0.0,5547.98,5541.89
"2020-05-30",6108.4,9629.08,0.0,7036.61,5224.01
"2020-05-31",5671.72,7901.32,0.0,5121.36,4997.51
"2020-06-01",4861.09,7191.87,0.0,5635.46,3746.68
"2020-06-02",4431.18,7969.47,0.0,5537.96,4693.01
"2020-06-03",4000.07,6194.43,1738.27,4665.97,4145.61
"2020-06-04",4050.88,6446.39,1963.43,5497.39,3835.7
"2020-06-05",3859.69,8130.77,2471.45,6189.83,5735.89
"2020-06-06",6247.77,9596.59,2884.35,7369.86,5318.7
"2020-06-07",7193.19,8306.46,2360.77,6417.1,5112.45
"2020-06-08",4290.1,5996.28,2635.23,5376.38,3940.33
"2020-06-09",4151.75,7309.09,2254.89,5049.92,4604.15
"2020-06-10",4008.4,7408.49,2300.76,5608.38,4325.68
"2020-06-11",4910.07,7508.11,2275.9,6140.82,4972.36
"2020-06-12",4845.58,8081.01,2515.26,7176.98,5395.6
"2020-06-13",6043.92,9005.0,3205.98,8113.11,5907.6
"2020-06-14",5773.51,7835.27,2449.17,6588.36,5335.45
"2020-06-15",3887.75,6363.35,2126.81,5083.07,4349.73
"2020-06-16",3619.1,6523.43,2466.61,6378.35,4104.22
"2020-06-17",4100.45,7408.77,2315.5,5510.29,4824.2
"2020-06-18",4102.31,7532.31,2231.71,5775.66,5062.36
"2020-06-19",4524.19,8014.07,2496.65,6891.06,5641.44
"2020-06-20",5686.45,8547.52,3257.55,7424.67,5961.69
"2020-06-21",5205.16,7596.03,2428.76,5942.32,5363.23
"2020-06-22",2775.33,6021.24,2351.13,4939.12,4348.63
"2020-06-23",3488.04,6122.28,2188.34,4840.16,4302.06
"2020-06-24",3804.63,6762.44,2316.9,5723.69,4643.75
"2020-06-25",4052.8,6639.63,2326.63,5521.92,4952.74
"2020-06-26",4690.55,7854.71,2653.79,6151.09,5799.98
"2020-06-27",5213.19,8222.27,3204.42,7626.31,4859.72
"2020-06-28",6122.27,7686.16,2291.84,6558.88,5743.12
"2020-06-29",3494.59,6258.37,2012.95,5118.87,4205.69
"2020-06-30",3758.35,6547.33,2470.17,5184.01,4142.61
"2020-07-01",4037.81,6387.39,2332.49,5914.01,4237.58
"2020-07-02",3868.57,6837.2,2281.26,5258.28,5062.14
"2020-07-03",4314.06,8629.78,2657.87,6454.22,4967.57
"2020-07-04",5829.96,8001.4,3249.61,7526.48,5696.59
"2020-07-05",5179.27,7074.12,2287.74,6906.58,5307.66
"2020-07-06",3968.74,5867.02,2454.92,4971.64,3534.21
"2020-07-07",3585.61,6148.43,2361.88,5602.23,4408.7
"2020-07-08",3562.19,6198.11,2600.61,5306.93,4278.14
"2020-07-09",3388.36,6612.28,2198.84,5593.15,5848.33
"2020-07-10",4356.12,7452.19,3012.34,6409.82,4959.0
"2020-07-11",5773.58,8308.45,3639.7,7306.67,5493.35
"2020-07-12",6111.41,7978.67,2930.37,6635.84,5081.45
"2020-07-13",3524.97,7271.49,2707.53,5032.69,4512.25
"2020-07-14",3668.91,6421.49,2418.38,5309.09,4460.37
"2020-07-15",4227.02,7240.25,2567.91,5965.15,4137.87
"2020-07-16",4082.52,6948.75,2641.43,5605.12,5406.96
"2020-07-17",4262.2,7565.12,2987.54,7159.24,4993.09
"2020-07-18",6105.8,8855.22,3910.67,7272.93,5589.04
"2020-07-19",5768.24,7311.28,2756.86,5485.9,5268.41
"2020-07-20",3445.09,6349.49,2595.27,5598.71,4047.17
"2020-07-21",3535.51,5755.09,2965.83,5606.78,4209.51
"2020-07-22",3888.35,7012.29,2735.4,5720.54,4188.04
"2020-07-23",3665.17,6958.92,2736.34,5374.51,4931.9
"2020-07-24",4804.15,7891.0,2647.49,6635.0,5228.9
"2020-07-25",6119.9,8479.52,3804.61,7696.49,4992.06
"2020-07-26",5754.6,8057.43,2818.77,6792.12,5538.57
"2020-07-27",3543.43,6129.14,2976.29,4793.29,3834.47
"2020-07-28",2998.24,5978.67,2585.34,5346.21,4493.57
"2020-07-29",3858.94,6046.68,2360.92,6029.16,4225.64
"2020-07-30",3255.46,6953.33,2504.05,5646.28,5291.78
"2020-07-31",4376.58,7836.27,3102.25,6264.25,5054.18
"2020-08-01",5404.23,9133.24,3308.77,7201.97,6131.14
"2020-08-02",6567.22,7843.63,2934.02,6487.23,5263.73
"2020-08-03",4661.95,7008.5,2720.89,5733.07,4906.17
"2020-08-04",4505.42,7028.39,2630.9,5652.42,4215.57
"2020-08-05",3869.65,6066.6,2777.59,5750.52,4350.03
"2020-08-06",3945.53,6493.13,2838.82,5977.04,4495.76
"2020-08-07",4253.11,7488.34,2896.35,6172.18,5513.98
"2020-08-08",5820.7,7871.02,3279.86,7216.82,5665.03
"2020-08-09",5372.56,6718.2,2879.2,6226.45,4418.89
"2020-08-10",4153.76,6890.67,3059.62,5825.78,4458.63
"2020-08-11",4031.27,7071.91,2826.71,5116.5,3678.27
"2020-08-12",4004.42,6146.55,3054.45,5546.62,4498.7
"2020-08-13",3737.67,6645.88,2696.46,5982.74,4885.02
"2020-08-14",4842.75,6792.91,3647.82,6578.09,5378.9
"2020-08-15",2046.3,6683.6,3784.93,5624.08,3457.24
"2020-08-16",5657.46,8512.45,3064.56,6924.03,5067.7
"2020-08-17",4557.15,7018.04,3951.65,6409.48,4802.26
"2020-08-18",4282.62,6937.02,2948.83,5401.01,4627.74
"2020-08-19",4134.81,6761.69,2632.71,5866.64,4886.69
"2020-08-20",4256.12,6522.79,2705.73,6176.26,4539.63
"2020-08-21",3918.73,7878.77,2935.35,6643.27,4765.55
"2020-08-22",5735.66,9031.59,3337.84,7664.84,5728.36
"2020-08-23",5414.84,8152.35,3327.19,6762.52,5204.17
"2020-08-24",4242.43,6869.56,2757.02,5692.21,5370.15
"2020-08-25",3789.89,6025.82,2503.73,5032.71,5090.88
"2020-08-26",4478.66,6685.74,2794.74,5523.2,4957.63
"2020-08-27",4530.64,6459.68,2607.08,6399.49,6044.33
"2020-08-28",5103.61,8889.98,2948.51,6993.12,6259.66
"2020-08-29",6960.78,10499.7,3713.78,8392.15,6325.77
"2020-08-30",7630.13,9540.59,3475.9,7529.59,6237.53
"2020-08-31",4629.52,7718.1,3487.76,6445.48,5884.06
"2020-09-01",4896.35,7935.74,2866.11,6267.2,5318.5
"2020-09-02",5144.07,8845.26,3205.12,6336.32,5613.11
"2020-09-03",4664.74,7170.8,2767.78,6399.03,5715.54
"2020-09-04",5555.9,9324.41,3300.36,8123.21,6416.91
"2020-09-05",6412.73,9548.91,3805.45,8465.74,6779.77
"2020-09-06",6762.3,9666.07,3218.91,6919.1,5857.86
"2020-09-07",4870.98,7835.89,3133.9,5745.38,5709.83
"2020-09-08",5162.03,7417.93,3018.57,5783.16,5423.34
"2020-09-09",4574.97,7813.69,3435.3,5796.69,5198.2
"2020-09-10",4942.22,8592.68,2903.22,6673.3,6410.83
"2020-09-11",5992.31,10806.05,3900.97,7541.96,7249.12
"2020-09-12",6877.83,11027.39,4165.0,9401.11,7627.72
"2020-09-13",6312.88,9145.98,3189.19,7302.52,5841.47
"2020-09-14",4367.88,7914.73,4464.58,6118.87,6724.77
"2020-09-15",4156.84,7098.59,3552.8,6095.01,6267.44
"2020-09-16",4238.06,7776.32,3919.06,5619.6,5923.36
"2020-09-17",3761.86,8882.87,4025.14,6419.62,6856.5
"2020-09-18",5620.28,10007.39,4045.53,7307.23,8275.55
"2020-09-19",7235.13,10996.63,4277.73,9259.84,7807.36
"2020-09-20",7080.43,10395.05,3089.93,7598.67,6630.94
"2020-09-21",4494.35,7439.53,3315.52,5769.42,5691.46
"2020-09-22",3660.48,6835.07,3458.56,5474.03,6085.38
"2020-09-23",4264.66,7320.51,3142.11,5668.96,5762.74
"2020-09-24",4012.95,7199.46,3613.41,5400.72,5604.53
"2020-09-25",5259.63,10655.25,3984.66,7969.85,7449.93
"2020-09-26",7321.1,10978.43,4367.96,9167.4,7614.17
"2020-09-27",6782.41,9431.65,3519.22,7054.43,6665.02
"2020-09-28",3785.67,6151.16,3173.39,4999.88,5257.31
"2020-09-29",3648.58,6895.48,3268.58,5376.45,5370.5
"2020-09-30",4034.58,6867.19,3130.79,5914.12,5704.33
"2020-10-01",3982.48,7701.28,3232.81,6272.43,6106.99
"2020-10-02",5444.7,10204.51,3159.89,6971.2,8167.96
"2020-10-03",7409.74,11649.09,4002.0,9286.01,7699.89
"2020-10-04",7277.45,9409.53,3390.06,6913.35,6061.45
"2020-10-05",3383.92,6309.99,3099.49,4812.29,4535.86
"2020-10-06",3278.21,6959.22,2788.09,5049.41,5121.82
"2020-10-07",4118.42,6973.28,2925.58,5850.79,5672.92
"2020-10-08",3936.85,7516.3,3045.76,5548.43,5946.06
"2020-10-09",5226.91,10120.21,4160.82,7062.19,7922.92
"2020-10-10",7444.55,11715.86,4826.83,9253.01,7248.29
"2020-10-11",6614.47,8689.31,3140.87,6715.37,5757.88
"2020-10-12",3257.83,6310.78,2807.07,5056.81,4932.14
"2020-10-13",3521.15,6986.96,3184.71,5516.35,5054.04
"2020-10-14",3979.0,6962.25,3164.25,5008.3,5738.06
"2020-10-15",3736.99,7723.31,3310.22,6406.97,5178.09
"2020-10-16",5659.22,10540.05,4155.73,8240.09,7312.84
"2020-10-17",7452.61,11808.6,4809.22,9094.34,8051.21
"2020-10-18",7009.41,9033.6,2646.98,7044.51,5599.83
"2020-10-19",3100.17,5559.86,3109.62,4573.82,4874.77
"2020-10-20",3384.07,6118.35,3122.08,5217.18,4880.89
"2020-10-21",3490.37,6625.59,3153.68,5557.13,5064.58
"2020-10-22",4263.87,7177.19,3312.25,5615.54,5978.44
"2020-10-23",5139.76,8898.2,3843.33,6709.17,6455.42
"2020-10-24",4939.82,10268.21,4499.97,8100.47,6931.34
"2020-10-25",3685.42,8426.06,3846.51,6782.13,5446.77
"2020-10-26",3205.62,5814.53,3186.14,3939.24,3607.94
"2020-10-27",3539.4,6390.39,2861.36,4452.22,4678.26
"2020-10-28",3568.9,5833.35,3316.76,5142.69,4212.63
"2020-10-29",3908.04,6704.57,3282.06,5183.87,4862.33
"2020-10-30",5361.92,9257.7,3411.44,6668.48,6083.82
"2020-10-31",5225.52,8737.97,4438.0,8016.08,7060.71
"2020-11-01",4007.19,7173.8,2833.67,5647.0,5249.27
"2020-11-02",3920.6,6556.96,3207.09,4437.04,4280.36
"2020-11-03",3383.6,6102.11,2300.52,4452.26,4150.42
"2020-11-04",4554.6,6552.07,3129.82,5432.32,5499.94
"2020-11-05",4724.01,6696.86,2481.9,5656.9,6260.3
"2020-11-06",2089.27,7872.34,2821.55,3450.88,3804.19
"2020-11-07",1665.15,8656.18,3707.11,3128.79,3755.24
"2020-11-08",1369.94,6822.35,2853.51,2775.65,3411.38
"2020-11-09",2198.59,5682.42,2392.06,2667.5,3300.61
"2020-11-10",1950.44,5535.13,2364.68,2915.62,3590.57
"2020-11-11",2213.28,6425.0,2477.71,3401.27,3404.61
"2020-11-12",2294.09,6444.52,2597.35,3852.82,4095.37
"2020-11-13",3196.73,8087.55,3475.96,4188.16,5257.79
"2020-11-14",2992.82,10640.0,4136.88,4624.76,4811.91
"2020-11-15",1927.83,5413.12,0.0,3053.92,4356.78
"2020-11-16",2319.99,3836.91,2337.4,2617.06,3611.44
"2020-11-17",2311.23,4654.17,2344.36,3455.54,3657.13
"2020-11-18",2536.06,4996.93,2399.95,3503.5,3988.35
"2020-11-19",2366.91,5729.65,2981.72,3713.61,3939.44
"2020-11-20",3226.23,6993.15,2826.98,5016.81,5349.11
"2020-11-21",3585.07,8399.86,3432.67,5214.06,5664.49
"2020-11-22",2437.37,4542.61,1123.86,3919.85,4253.66
"2020-11-23",2597.33,5538.7,2515.31,3168.09,3695.2
"2020-11-24",2580.5,5508.45,2360.41,3862.19,4055.82
"2020-11-25",2818.46,5579.68,2394.87,3857.48,4139.93
"2020-11-26",2903.93,5525.47,2382.1,4585.48,4447.91
"2020-11-27",3758.04,8136.64,3241.17,5004.19,5196.12
"2020-11-28",3719.58,7961.93,3289.85,5533.61,5497.87
"2020-11-29",3407.76,5301.95,2084.24,4550.11,4700.48
"2020-11-30",3713.41,5413.64,2538.6,3554.96,4099.46
"2020-12-01",3660.29,5850.21,2276.95,4548.45,4556.22
"2020-12-02",3491.82,5374.35,2403.33,4416.66,4179.73
"2020-12-03",3820.83,5930.02,2951.4,4947.02,4576.15
"2020-12-04",2708.39,7120.89,2896.74,5214.92,3915.17
"2020-12-05",4190.38,7338.63,3140.39,5561.02,4607.76
"2020-12-06",3793.38,8509.16,2699.84,5043.78,5049.76
"2020-12-07",4731.0,8414.32,3156.67,4332.22,5267.8
"2020-12-08",2589.63,7403.59,2372.64,4224.13,4151.64
"2020-12-09",3955.02,5719.82,2891.71,3672.01,3991.18
"2020-12-10",4302.03,6875.54,2743.16,4293.15,5495.37
"2020-12-11",5148.01,8547.57,3781.51,5698.75,6137.64
"2020-12-12",4720.38,10033.84,4415.33,5980.24,5987.36
"2020-12-13",6364.0,7986.32,3394.08,6721.1,5925.69
"2020-12-14",4521.37,5605.66,3041.23,4495.4,4061.92
"2020-12-15",4850.81,6004.18,3115.49,5246.17,5764.58
"2020-12-16",5516.68,7966.0,3473.8,5595.79,5596.21
"2020-12-17",5393.15,7724.74,3383.21,5803.88,6253.2
"2020-12-18",7324.08,9787.01,4016.75,6729.71,8058.14
"2020-12-19",6623.2,11495.06,5446.62,8953.71,7434.12
"2020-12-20",5381.33,9021.82,3430.94,7492.34,6422.35
"2020-12-21",5704.94,7232.19,3370.38,4573.34,4799.49
"2020-12-22",6130.58,7236.58,4006.11,5700.7,5640.04
"2020-12-23",6999.83,9964.93,4451.72,6588.83,6866.75
"2020-12-24",797.84,1318.76,1961.88,1528.58,935.58
"2020-12-25",0.0,0.0,0.0,0.0,0.0
"2020-12-26",0.0,5710.95,0.0,2539.26,2898.22
"2020-12-27",2499.35,4672.0,2413.82,3949.29,4140.87
"2020-12-28",3812.24,2788.92,2194.05,3463.05,4891.3
"2020-12-29",5576.64,8056.4,3209.19,5425.34,5928.67
"2020-12-30",6583.79,8346.13,3568.13,6119.64,6053.04
"2020-12-31",988.01,1713.8,1694.03,1816.69,1429.11
"2021-01-01",0.0,5144.74,0.0,1627.48,2764.03
"2021-01-02",3565.58,5844.08,2427.15,4356.95,4484.0
"2021-01-03",2790.72,5138.11,2239.62,4450.33,4487.84
"2021-01-04",6133.87,8256.77,3601.59,5312.81,5691.78
"2021-01-05",2758.83,5842.91,2542.1,4335.03,4217.99
"2021-01-06",0.0,5533.9,2650.33,2934.93,3877.52
"2021-01-07",5031.36,6335.7,3196.71,4473.4,4931.9
"2021-01-08",6167.97,9475.61,4402.75,6664.46,6595.44
"2021-01-09",4348.97,8633.96,3017.21,6305.05,5548.48
"2021-01-10",2928.38,6488.04,2627.91,4798.39,4760.38
"2021-01-11",3480.08,5548.76,2824.46,4699.42,4369.16
"2021-01-12",3707.6,6503.48,3088.39,4372.55,4739.88
"2021-01-13",3830.08,7049.21,3051.68,5283.42,5092.29
"2021-01-14",4326.33,6814.39,2967.83,5238.99,4738.14
"2021-01-15",4930.71,8731.99,3611.63,6723.37,7188.93
"2021-01-16",5260.49,9096.81,4265.78,7074.12,6482.06
"2021-01-17",2347.56,5909.89,2750.35,3476.87,4035.04
"2021-01-18",2153.75,6271.26,3054.5,3435.55,3581.35
"2021-01-19",2325.64,6381.1,2856.54,4384.56,4306.83
"2021-01-20",3145.38,6779.72,3232.44,4024.07,4474.54
"2021-01-21",2389.16,6904.29,3658.07,4777.76,4152.75
"2021-01-22",3503.03,8569.24,4005.45,5967.55,5741.86
"2021-01-23",3594.15,9464.45,3573.45,6307.29,5623.71
"2021-01-24",4192.57,7205.34,2862.06,5656.8,5267.15
"2021-01-25",3933.04,5685.29,2838.89,4265.45,4616.5
"2021-01-26",3974.47,6483.93,3036.31,4327.93,5132.34
"2021-01-27",3889.48,6819.56,3360.58,4724.78,5180.15
"2021-01-28",3919.92,7208.82,3537.14,5384.51,5807.19
"2021-01-29",5543.71,8816.82,4322.21,6337.41,7380.65
"2021-01-30",4391.08,10644.13,4330.42,7160.4,6031.89
"2021-01-31",4520.63,7889.74,2898.37,6128.86,5135.39
"2021-02-01",3615.87,5844.01,3119.31,5048.51,4439.59
"2021-02-02",3746.01,6310.34,3272.69,4915.26,5259.53
"2021-02-03",4019.6,6570.07,3217.12,4669.34,5229.07
"2021-02-04",3850.25,7079.89,3116.24,4696.35,5481.57
"2021-02-05",4819.75,8995.44,4132.66,6367.06,7332.25
"2021-02-06",6017.16,11150.01,5147.39,7068.42,7301.2
"2021-02-07",5092.75,8940.0,3299.53,6639.55,5550.16
"2021-02-08",2954.25,6495.74,2733.79,4360.7,4242.62
"2021-02-09",3861.27,6492.43,3064.85,4894.34,5356.99
"2021-02-10",4226.62,6416.75,2876.51,4917.37,5544.74
"2021-02-11",4364.89,7014.99,3420.44,5303.19,5535.49
"2021-02-12",5342.62,9713.05,4287.11,6246.97,7036.51
"2021-02-13",5796.85,11212.05,5491.84,7223.29,6871.79
"2021-02-14",6122.82,10284.0,4004.21,7066.54,6168.77
"2021-02-15",5592.8,6066.78,3712.09,5048.87,4815.74
"2021-02-16",4973.45,6488.41,3466.07,5245.05,4971.79
"2021-02-17",3646.88,6226.4,3466.69,5084.45,4773.17
"2021-02-18",3638.79,6900.12,3585.57,5024.98,5520.78
"2021-02-19",4767.17,8855.1,3912.4,7109.87,7343.36
"2021-02-20",5962.65,11219.37,5412.64,8729.23,6746.95
"2021-02-21",4854.29,6808.99,3193.38,7139.75,6154.86
"2021-02-22",3391.98,5132.76,2804.34,3973.07,4714.35
"2021-02-23",3438.25,5868.63,3109.63,5540.35,4716.9
"2021-02-24",3635.32,5737.77,2812.92,5265.83,5519.75
"2021-02-25",3798.21,7122.5,3294.28,5647.38,5051.75
"2021-02-26",5528.75,8592.39,4200.21,6626.05,7227.76
"2021-02-27",5722.01,10187.12,4357.53,7255.29,7617.04
"2021-02-28",5206.8,6842.14,3271.07,6980.81,7026.67
"2021-03-01",2717.11,5488.39,3087.02,4318.04,4226.37
"2021-03-02",3170.77,6022.63,2987.22,4537.06,4549.47
"2021-03-03",3412.95,6320.24,3186.33,4397.96,4641.8
"2021-03-04",3978.73,7165.67,2986.57,4958.45,5912.73
"2021-03-05",3706.87,9610.88,4149.29,5441.04,6166.82
"2021-03-06",3163.07,9140.85,4103.39,5886.94,6006.86
"2021-03-07",2733.1,7359.6,2666.67,5117.16,4913.3
"2021-03-08",2707.27,5816.12,2381.27,4501.27,4314.69
"2021-03-09",2822.03,5788.58,2502.8,4790.47,4046.73
"2021-03-10",3767.85,6036.92,2937.12,4991.68,4513.13
"2021-03-11",3489.53,6323.62,3038.08,4803.65,5377.78
"2021-03-12",4643.56,9060.27,3910.37,5833.98,6381.47
"2021-03-13",4333.01,10972.77,4402.93,7025.07,7156.46
"2021-03-14",3576.62,8020.52,3225.79,5845.76,5613.44
"2021-03-15",2049.81,3951.91,2000.68,3187.75,3054.77
"2021-03-16",2368.67,4377.71,2144.6,3688.23,3837.1
"2021-03-17",2735.08,4509.2,1984.25,4262.02,4128.95
"2021-03-18",2854.22,5785.96,2491.59,4233.96,4349.92
"2021-03-19",3522.04,7116.55,2614.73,5582.11,5705.01
"2021-03-20",3541.8,7287.76,3015.51,6038.02,5548.38
"2021-03-21",2610.5,5197.43,2831.31,4240.87,4709.99
"2021-03-22",2319.72,4792.75,2475.92,3937.06,3475.86
"2021-03-23",2394.6,4473.33,2152.52,4510.22,3800.67
"2021-03-24",2721.35,5590.55,2419.91,4785.2,4633.02
"2021-03-25",2778.0,5850.36,2980.61,4732.53,4992.0
"2021-03-26",4025.82,7282.39,2960.73,5818.82,6221.42
